Product_ID,Title,Link,Category,Label_Trend,Label_Marketing,Rating,Sold,Original_Price,Current_Price,Discount_Percent
1731579397198218515,"Phụ Kiện Robot Mi Vacuum X10+, X10 Plus, X20+, X20 Plus, Mijia Gen2 C102CN Chổi Lăn, Chổi Cạnh, Bộ Lọc, Giẻ Lau, Túi Bụi",https://www.tiktok.com/shop/vn/pdp/phu-kien-robot-hut-bui-xiaomi-x10-x20-choi-lan-bo-loc/1731579397198218515,Household Appliances,Không,Không,5.0,227,37.000₫,25.000,-32%
1732959960010097958,"Bếp Ga Mini Du Lịch Chống Cháy Nổ, Chống Gió Công Suất 2900W Chất Liệu Thép Không Gỉ Cao Cấp Bảo Hành 12 Tháng bếp ga",https://www.tiktok.com/shop/vn/pdp/bep-ga-mini-du-lich-chong-chay-no-chong-gio-2900w-thepkhonggi/1732959960010097958,Household Appliances,Không,Deal,4.4,555,200.000₫,129.000,-36%
1731783310339245179,"Điều khiển từ xa bằng giọng nói, thay thế cho Xiaomi Mi TV 4A, 4C & 4S Series, Tương thích với 43 / 48 / 49 / 50 / 55 / 65 Inch, Bộ điều khiển",https://www.tiktok.com/shop/vn/pdp/%C4%91ieu-khien-tu-xa-giong-noi-cho-xiaomi-mi-tv-4a-4c-4s/1731783310339245179,Household Appliances,Không,Không,2.6,62,N/A,75.110,0%
1733965475378136361,ASIA Bộ Kiềng Chắn Gió Bếp Gas 5 Chân Bằng Thép Tráng Men Dày Dặn Đường Kính 22cm Tiết Kiệm Gas Bảo Vệ Lửa Tối Ưu Phù Hợp Mọi Gia Đình Sử Dụng Bếp Gas,https://www.tiktok.com/shop/vn/pdp/1733965475378136361,Household Appliances,Không,Không,5.0,5,210.000₫,125.000,-40%
1732034666880926778,Nồi cơm Kim Cương 2L2 chống dính,https://www.tiktok.com/shop/vn/pdp/noi-com-%C4%91ien-2l2-chong-dinh-thiet-ke-nho-gon-tien-loi/1732034666880926778,Household Appliances,Không,Không,0,0,N/A,580.000,0%
1729818167747840675,"Đèn Bắt Muỗi Côn Trùng Thông Minh Thế Hệ Mới Sử Dụng Đèn Đầu Cắm , Tiện Dụng ( Máy Bắt Muỗi Máy Đuổi Muỗi Tích Điện",https://www.tiktok.com/shop/vn/pdp/%C4%91en-bat-muoi-con-trung-minh-su-dung-%C4%91en-led-usb/1729818167747840675,Household Appliances,Không,Flash Sale,0,0,145.000₫,95.000,-34%
1731938969710004458,"Máy Xay Đa Năng- Máy Xay Thịt, Sinh Tố 750ml - Công suất 350W Lưỡi Dao Lớn Không Gỉ",https://www.tiktok.com/shop/vn/pdp/may-xay-%C4%91a-nang-osaka-750ml-cong-suat-350w-luoi-dao-inox/1731938969710004458,Household Appliances,Không,Không,4.8,180,119.000₫,89.999,-24%
1729906644713900694,"[VN] Máy làm sữa hạt Gemhaus GH150 Ultra Silent. Máy xay nấu đa năng với thiết kế cối thuỷ tinh vỏ nhựa cách nhiệt kết hợp đế gốm ceramic chống dính, có chụp chống ồn [Tặng Cân tiểu ly nhà bếp 199K]",https://www.tiktok.com/shop/vn/pdp/may-lam-sua-hat-gemhaus-gh150-ultra-silent-12-chuc-nang-an-toan/1729906644713900694,Household Appliances,Không,Deal,4.7,4.7K,2.200.000₫,1.500.000,-32%
1729801287762086446,Máy Sưởi Gốm Làm Ấm Nhanh Tích Hợp Tạo Ẩm FUJIHOME FH6000 - Không khô da - tiết kiệm điện - an toàn Sưởi Ấm Máy Sưởi,https://www.tiktok.com/shop/vn/pdp/may-suoi-gom-fujihome-fh6000-an-toan-tiet-kiem-%C4%91ien/1729801287762086446,Household Appliances,Không,Không,4.6,1.3K,2.490.000₫,2.015.000,-19%
1730922054264850637,"Máy xay thịt gia đình đa năng làm giò, chả- công suất, 370w",https://www.tiktok.com/shop/vn/pdp/may-xay-thit-%C4%91a-nang-370w-cong-suat-manh-me-ben-bi-tiet-kiem-nang-luong/1730922054264850637,Household Appliances,Không,Không,4.8,84,N/A,750.000,0%
1732955296162022839,"Nồi Hấp Điện 3 Tầng 32L Công Suất Lớn – Khay Inox, Hấp Nhanh Đa Năng Bánh Bao, Hải Sản, Nấu Lẩu",https://www.tiktok.com/shop/vn/pdp/noi-hap-%C4%91ien-3-tang-32l-khay-inox-hap-nhanh-giu-nhiet/1732955296162022839,Household Appliances,Không,Không,5.0,377,1.400.000₫,700.000,-50%
1731560962077460730,"Bộ Lọc Bông Máy Tạo Độ Ẩm, Que Miếng Bọt Biển Nạp Lại, Thích Hợp Cho Tất Cả Các Loại Máy Tạo Độ Ẩm Không Khí, Máy Khuếch Tán Hương Thơm Tự Động, Máy Khuếch Tán Sậy, Phụ Kiện Đuổi Muỗi",https://www.tiktok.com/shop/vn/pdp/thanh-xopguyshero-cho-may-tao-%C4%91o-am-chat-lieu-polyester/1731560962077460730,Household Appliances,Không,Không,4.6,398,51.700₫,32.900,-36%
1730295209890318897,"Tủ lạnh 2 ngăn 118 lít thương hiệu làm lạnh nhanh ngăn đá và ngăn lạnh giữ đồ luôn tươi mới, Nhỏ gọn dung tích lớn",https://www.tiktok.com/shop/vn/pdp/tu-lanh-2-ngan-118-lit-lam-lanh-nhanh-tiet-kiem-%C4%91ien/1730295209890318897,Household Appliances,Không,Không,4.4,143,3.200.000₫,2.450.000,-23%
1730182156816976648,Ấm siêu tốc ST21 - Dung tích 3 lít - Lõi INOX 3 lớp(bảo hành 12 tháng),https://www.tiktok.com/shop/vn/pdp/am-sieu-toc-st21-3l-inox-3-lop-bao-hanh-12-thang/1730182156816976648,Household Appliances,Không,Không,4.1,561,220.000₫,165.000,-25%
1733484762838631492,"Gioăng máy say osaka, phụ kiện máy xay osaka, ron cao su osaka",https://www.tiktok.com/shop/vn/pdp/gioang-may-say-osaka-phu-kien-may-xay-osaka-ron-cao-su-osaka/1733484762838631492,Household Appliances,Không,Deal,4.8,229,36.000₫,24.750,-31%
1731036378241665809,"[BẢN CAO CẤP - TIẾNG VIỆT] Nồi Chiên Không Dầu Bear AF-4H15L [QZG-P15R8], Công Suất 1500W, Dung Tích 5L, 8 Món Cài Đặt Sẵn, Bảng Điều Khuyển Cảm Ứng Thông Minh Tiện Lợi, Chiên Nướng Hơi Nước Được, Sử Dụng Chiên Nướng Các Loại Thực Phẩm, Bảo Hành 18 Tháng",https://www.tiktok.com/shop/vn/pdp/noi-chien-khong-dau-bear-qzg-p15r8-cong-suat-1500w-dung-tich-5l/1731036378241665809,Household Appliances,Không,Deal,4.9,311,1.799.000₫,1.277.100,-29%
1731853492991134551,LƯỠI DAO MÁY SAY THỊT INOX 304 KHÔNG RỈ GIẢ RẺ,https://www.tiktok.com/shop/vn/pdp/luoi-dao-may-say-thit-inox-304-khong-gi-gia-re-dung-cu-bep-nha-hang/1731853492991134551,Household Appliances,Không,Không,0,0,N/A,25.000,0%
1733472366128497817,[QuyenLeo] Bếp từ đơn Sunhouse SHD6154 - Công suất 2000W - 8 chế độ nấu - 10 mức nhiệt - Chế độ hẹn giờ - Bảo hành 12 tháng,https://www.tiktok.com/shop/vn/pdp/1733472366128497817,Household Appliances,Không,Không,4.5,411,1.190.000₫,790.000,-34%
1731581629330720434,"[KOC] Bình trà đa năng Bear YSH-D15V7 1,5 lít - 16 chức năng",https://www.tiktok.com/shop/vn/pdp/binh-tra-%C4%91a-nang-15-lit-bear-ysh-d15v7-16-chuc-nang-tien-tien-giu-nhiet-12-gio-khu-trung-nuoc-a/1731581629330720434,Household Appliances,Không,Deal,5.0,568,999.000₫,629.000,-37%
1732068957427369424,"Máy Vắt Cam THE GARDEN TG-40 – Dung tích lớn 1.2L, Có Hai Đầu Vắt Lớn – Nhỏ, Công Suất 40W, Vắt Kiệt Nước",https://www.tiktok.com/shop/vn/pdp/may-vat-cam-the-garden-tg-40-dung-tich-1-2l-cong-suat-40w/1732068957427369424,Household Appliances,Không,Không,4.7,432,350.000₫,279.000,-20%
1731908741344036358,"Máy Phun Sương Tạo Ẩm Mini H09 - Dung Tích 180ml, Phun Êm Không Ồn, Có Đèn Đổi Màu",https://www.tiktok.com/shop/vn/pdp/suong-tao-am-mini-h09-dung-tich-180ml-%C4%91en-led/1731908741344036358,Household Appliances,Không,Deal,4.9,109,50.000₫,29.000,-42%
1729818153615722973,"[HOẢ TỐC] Quạt để bàn Senko B1216, 3 tốc độ gió, 100% đồng, 40W, 29cm đường kính cánh",https://www.tiktok.com/shop/vn/pdp/quat-%C4%91e-ban-senko-b1216-3-toc-%C4%91o-gio-%C4%91ong-nguyen-chat-40w/1729818153615722973,Household Appliances,Không,Deal,4.8,1.1K,442.000₫,335.900,-24%
1730690485318224607,"Bếp gas đôi Vanki - mặt kính cường lực , lửa xanh",https://www.tiktok.com/shop/vn/pdp/bep-gas-%C4%91oi-vanki-mat-kinh-cuong-luc-lua-xanh-tiet-kiem-gas/1730690485318224607,Household Appliances,Không,Deal,4.5,473,235.000₫,228.999,-3%
1730012852333283371,"[KOC] Máy Lọc Không Khí Diệt Khuẩn UVGREEN KA150 Standard 15m2 - Công Nghệ UVC LED hiện đại, Tạo Hương Tinh Dầu, Làm Sạch không khí, Bộ Lọc HEPA H13 Lọc Sạch Bụi Mịn, Mùi, Khói, Lông Thú Cưng, Bảo Hành 24 Tháng",https://www.tiktok.com/shop/vn/pdp/may-loc-khong-khi-diet-khuan-uvgreen-ka150-hepa-h13-tao-huong-tinh-dau-bao-hanh-24-thang/1730012852333283371,Household Appliances,Không,Deal,4.6,408,2.250.000₫,1.238.999,-45%
1729705364673234963,"Combo 3 Tấm chắn dầu mỡ, tấm chắn gió, cách nhiệt dùng cho nấu ăn 007991754",https://www.tiktok.com/shop/vn/pdp/combo-3-tam-chan-oliu-gio-isolat-nhiet-dung-nau-an/1729705364673234963,Household Appliances,Không,Flash Sale,4.1,5.7K,30.000₫,19.999,-33%
1729852723045763857,"[TIẾNG VIỆT] Máy Nấu Sữa Hạt Cao Cấp Bear PBJ-D12V6 (HB-4H12V), Dung Tích 1.75L, Công Suất Xay 800W/ Nấu 1200W, Lưỡi Dao 10 Cánh Inox 304, Khử Trùng Diệt Khuẩn Bằng Nhiệt, Nấu Sữa Hạt/Xay Sinh Tố Đa Năng, Bảo Hành 18 Tháng",https://www.tiktok.com/shop/vn/pdp/may-nau-sua-hat-bear-d12v6-dung-tich-1-75l-cong-suat-800w/1729852723045763857,Household Appliances,Không,Deal,4.9,147,2.499.000₫,2.090.000,-16%
1731850171895417798,"Bộ điều khiển từ xa gắn quạt MH Fan 01 biến quạt thường thành quạt điều khiển từ xa, mạch quạt thông minh",https://www.tiktok.com/shop/vn/pdp/bo-%C4%91ieu-khien-tu-xa-gan-quat-mh-fan-01-3-che-%C4%91o-gio-hen-gio/1731850171895417798,Household Appliances,Không,Không,4.5,2.0K,120.000₫,80.000,-33%
1730695425522567709,"Nồi chiên không dầu Sunhouse chính hãng dung tích 6,5 lít nồi chiên nồi chiên nồi chiên nồi chiên SHD4030",https://www.tiktok.com/shop/vn/pdp/noi-chien-khong-dau-sunhouse-chinh-hang-6-5l-cong-nghe-chan-vaccum-an-toan-cho-gia-%C4%91inh/1730695425522567709,Household Appliances,Không,Deal,4.7,2.5K,1.450.000₫,1.045.000,-28%
1731170029385057555,"Phụ kiện Thay Thế Robot Hút Bụi T10, T10 Plus, T10 Turbo, T10 Omni, Chổi Lăn, Chổi Cạnh, Lọc Hepa, Túi Bụi, Khăn Lau",https://www.tiktok.com/shop/vn/pdp/phu-kien-thay-the-cho-robot-hut-bui-t10-t10-plus/1731170029385057555,Household Appliances,Không,Không,0,0,37.000₫,26.000,-30%
1730147273981135424,"[TẶNG Ổ CHUYỂN ĐỔI] Nồi Cơm Điện Mini Chigo Dung Tích 0.8L,Nồi Nấu Đa Năng,Nấu Cơm Tiện Lợi Nấu Nhanh Tặng Ổ Chuyển Đổi 3 Chấu Sang 2 Chấu Coocker Nấu Ăn Cooker noicom dien",https://www.tiktok.com/shop/vn/pdp/noi-com-%C4%91ien-mini-chigo-0-8l-nau-com-sieu-nhanh-an-toan/1730147273981135424,Household Appliances,Không,Không,4.9,301,N/A,205.000,0%
1732186031903442623,Hiterry Nồi Điện Đa Năng Mini 1.7L 700W Ceramic Chống Dính Nấu Mì Cơm Cho 2-4 Người Ăn Bảo Hành 1 Đổi 1,https://www.tiktok.com/shop/vn/pdp/noi-%C4%91ien-%C4%91a-nang-mini-hiterry-700w-chong-dinh-aesthetic/1732186031903442623,Household Appliances,Không,Không,4.4,662,399.000₫,239.000,-40%
1729615652889529198,"Máy nướng bánh hình thú, máy làm bánh quy nướng Pha Trà Máy Làm Sữa",https://www.tiktok.com/shop/vn/pdp/may-nuong-banh-hinh-thu-cong-suat-1000w-kich-thuoc-20x20cm/1729615652889529198,Household Appliances,Không,Không,4.8,61,489.000₫,322.110,-34%
1729707484193196304,Bộ 2 món: Chân Đế Và Chân Ấm Siêu Tốc Loại Xịn,https://www.tiktok.com/shop/vn/pdp/bo-2-mon-chan-%C4%91e-chan-am-sieu-toc-chat-luong-cao/1729707484193196304,Household Appliances,Không,Không,4.7,801,N/A,10.999,0%
1733027107340649885,"HDTV TV Trong Nhà, Bộ Giải Mã DVB-T2, Ăng Ten Trong Nhà, Ăng Ten TV, Độ Phân Giải Kỹ Thuật Số 1080P, Có Bộ Khuếch Đại, Cáp 5m, Màu Đen, [COD]",https://www.tiktok.com/shop/vn/pdp/1733027107340649885,Household Appliances,Không,Không,2.0,278,400.000₫,120.000,-70%
1731147851419191962,"Máy Đánh Đều Màu Nhuộm Thế Hệ Mới Có 3 Cấp Độ Quay , 2 Đầu Đánh ( Loại 1 ) Đánh Trứng , Kem , Cafe ... ( FREE SHIP ) Máy Đánh Trứng Máy Tạo Bọt Máy Đánh Bọt may danh trung beater",https://www.tiktok.com/shop/vn/pdp/may-%C4%91anh-%C4%91eu-mau-nhuom-the-he-moi-3-cap-%C4%91o-quay-2-%C4%91au-%C4%91anh/1731147851419191962,Household Appliances,Không,Deal,4.4,772,165.000₫,150.150,-9%
1731664212254952286,Cánh quạt 5 lá cam B4 cốt dẹp đường kính cánh 380mm ( chiều dài 1 bên cánh là 190mm) chất liệu dẻo 5 lá màu cam,https://www.tiktok.com/shop/vn/pdp/canh-quat-5-la-cam-b4-dung-dich-%C4%91uong-kinh-380mm-%C4%91o-ben-cao/1731664212254952286,Household Appliances,Không,Không,4.9,1.4K,N/A,16.400,0%
1732719060672349528,Quạt gió có điều chỉnh tốc độ,https://www.tiktok.com/shop/vn/pdp/quat-gio-co-%C4%91ieu-chinh-toc-%C4%91o-thiet-ke-hien-%C4%91ai-tien-loi/1732719060672349528,Household Appliances,Không,Không,4.0,84,N/A,150.000,0%
1731989566848207699,"BẾP GAS ĐÔI MẶT KÍNH WATASHI WA - 1368SN MÀU SA MẠC, TIẾT KỆM GAS TỚI 30%, KIỀNG CHẮN GIÓ SIÊU VIỆT",https://www.tiktok.com/shop/vn/pdp/bep-gas-%C4%91oi-mat-kinh-watashi-wa-1368sn-mau-sa-mac-tiet-kiemgas/1731989566848207699,Household Appliances,Hàng Việt,Deal,4.7,484,900.000₫,417.098,-54%
1732483858914707384,50 ống thủy tinh phi 6 dài 20 cm,https://www.tiktok.com/shop/vn/pdp/bo-50-ong-thuy-tinh-phi-6mm-dai-20cm-cho-thu-cong-trang-tri/1732483858914707384,Health,Không,Không,4.8,148,40.000₫,29.000,-28%
1733918930906220288,"Kem Làm Ấm Cơ Thể , Giảm Đau Xương Khớp & Cải Thiện Nhức Mỏi - Chiết Xuất Gừng, Ngãi Cứu, Dầu Đinh Hương - 50gram",https://www.tiktok.com/shop/vn/pdp/1733918930906220288,Health,Không,Không,2.3,137,180.000₫,90.000,-50%
1729789066230729291,"Combo 3 hộp 150 cái khẩu trang y tế nhiều hãng 4 lớp kháng khuẩn 99,9%",https://www.tiktok.com/shop/vn/pdp/combo-3-hop-150-cai-4-lop-chong-khuan/1729789066230729291,Health,Không,Không,4.7,6.3K,139.000₫,65.000,-53%
1732409827470378803,"【LANISKA Cream Làm Dịu Phiên Bản Mới】Nhân Sâm, Gừng, Ngải Cứu - Thành Phần Tự Nhiên, Chăm Sóc Dạ Dày Nhẹ Nhàng​",https://www.tiktok.com/shop/vn/pdp/gel-lam-diu-laniska-nhan-sam-gung-tu-nhien-cho-da/1732409827470378803,Health,Không,Deal,4.0,124,108.000₫,54.000,-50%
1731085514390472814,Orgain 3 Protein Thực Vật - 800-1500 gram,https://www.tiktok.com/shop/vn/pdp/orgain-3-protein-thuc-vat-tu-nhien-khong-gay-khoe-mat/1731085514390472814,Health,Không,Không,4.7,5.8K,420.000₫,355.000,-15%
1729731961872222852,"100g Cam thảo thái lát sấy khô tự nhiên, vị ngọt thanh nhiệt - Thảo Dược Hạnh Nguyên",https://www.tiktok.com/shop/vn/pdp/cam-thao-thai-lat-say-kho-tu-nhien-100g-vi-ngot-thanh-niet/1729731961872222852,Health,Không,Không,4.7,207,25.000₫,20.000,-20%
1729680078339803404,"(giá bán sĩ) Dầu Lạnh Hàn Quốc Glucosamine 150ml-Xoa Bóp Nhức Mỏi Vai,Gáy,Chân",https://www.tiktok.com/shop/vn/pdp/dau-lanh-han-quoc-glucosamine-150ml-giam-%C4%91au-viem-khop/1729680078339803404,Health,Không,Không,4.8,5.5K,N/A,28.999,0%
1729632496621095878,Kem bôi ngoài da nội địa trung xanh dương thảo mộc chuyên nấm ngứa da liễu 15g OTC,https://www.tiktok.com/shop/vn/pdp/combo-7-tuyp-kem-boi-da-thao-moc-xanh-duong-chuyen-nam-ngua/1729632496621095878,Health,Không,Không,4.7,19.2K,25.000₫,18.750,-25%
1731023795219761942,"Viên Thận BOTAMAX - Hỗ trợ chức năng thận, bổ thận, giảm đau lưng, mỏi gối, tiểu đêm nhiều lần do thận yếu – Lọ 60/90 viên",https://www.tiktok.com/shop/vn/pdp/vien-than-botamax-bo-than-giam-%C4%91au-nhuc-60-90-vien-lo/1731023795219761942,Health,Không,Không,4.7,512,450.000₫,355.000,-21%
1730142794870655681,tinh dầu xông hơi bạc hà 1 lít,https://www.tiktok.com/shop/vn/pdp/tinh-dau-xong-hoi-ha-1-lit-tao-khong-gian-sach-mat/1730142794870655681,Health,Không,Không,3.9,54,N/A,25.000,0%
1731335069567518119,Cân Điện 18 Chỉ Số Kết Nối Bluetooth Điện Thoại,https://www.tiktok.com/shop/vn/pdp/can-%C4%91ien-tu-ket-noi-bluetooth-thiet-ke-tien-loi-chinh-xac/1731335069567518119,Health,Không,Không,3.8,213,300.000₫,79.000,-74%
1730372235202562820,[100ml tặng 50ml trong live] Cao xương khớp Linh Nghiệm Hỗ trợ - Cải thiện khả năng vận động - Thành phần thảo dược gia truyền,https://www.tiktok.com/shop/vn/pdp/cao-xuong-khop-linh-nghiem-100ml-tang-50ml-ho-tro-van-%C4%91ong-thao-duoc-thien-nhien/1730372235202562820,Health,Không,Không,4.6,103.0K,315.000₫,200.000,-37%
1733708144235218182,"Combo 2 tuýp Tặng 1 tuýp Kem bôi nấm ngứa Taikang 1 Tuýp 20g | Kem Kháng ngứa, viêm da cơ địa, hắc lào, lang ben và các vấn đề liên quan về da - Thành phần tự nhiên",https://www.tiktok.com/shop/vn/pdp/1733708144235218182,Health,Không,Không,4.0,264,150.000₫,99.000,-34%
1731551545775786688,Combo 3 miko Mafinze đỏ - mỗi hộp 6vien ( tặng kèm 1v),https://www.tiktok.com/shop/vn/pdp/1731551545775786688,Health,Không,Không,5.0,179,N/A,210.000,0%
1731968511467162536,"Đai lưng cột sống giảm Đau thắt lưng, chống thoái hóa thoát vị Đĩa Đệm cong vẹo cột sống",https://www.tiktok.com/shop/vn/pdp/%C4%91ai-co-song-giam-%C4%91au-that-lung-chong-thoai-hoa-tat-veo/1731968511467162536,Health,Không,Không,4.7,247,N/A,62.000,0%
1732582750243423995,(Combo 3 Vỉ - 5 Vỉ - 10 Vỉ) Viên Say Xe Thái Lan - (1vỉ 10 viên),https://www.tiktok.com/shop/vn/pdp/vien-say-xe-thai-lan-combo-3-5-10-vi-chinh-hang/1732582750243423995,Health,Không,Không,4.8,43,N/A,20.000,0%
1732239019168271320,"Combo Vitamin C & Kẽm – Vitamin nhóm B DTA Hỗ trợ da khỏe, sáng mịn, giảm căng thẳng (30 ngày và 60 ngày)",https://www.tiktok.com/shop/vn/pdp/combo-vitamin-c-kem-ho-tro-da-khoe-mac-sang-tao/1732239019168271320,Health,Không,Không,4.8,203,300.000₫,155.000,-48%
1730008295464405056,Viên uống vitamin C Wishlabs hộp 150viên (bao bì mới).,https://www.tiktok.com/shop/vn/pdp/vien-uong-vitamin-c-d-wishlabs-hop-nho-60-vien-an-toan/1730008295464405056,Health,Không,Không,4.9,64,N/A,469.000,0%
1731174881682949708,Bột AFIT MUSCLE MASS 1kg Chocolate/ Vanilla + Tặng bình lắc,https://www.tiktok.com/shop/vn/pdp/bot-afit-muscle-mass-1kg-vi-chocolate-vanilla-tang-binh-lac/1731174881682949708,Health,Không,Deal,4.8,652,434.000₫,410.000,-6%
1731784999085509092,Dầu nước xanh ó hàng singabo 24ml_ nhập.chính hãng,https://www.tiktok.com/shop/vn/pdp/dau-nuoc-xanh-o-hang-singapore-24ml-chinh-hang-nhap-khau/1731784999085509092,Health,Không,Không,3.9,264,120.000₫,67.200,-44%
1730177187806873628,"/Hũ vàng/ Kem bôi ngoài da thảo mộc nấm ngứa, ngoài da....",https://www.tiktok.com/shop/vn/pdp/kem-boi-ngoai-da-thao-moc-nam-ngua-hieu-qua-ngay-lan-%C4%91au-tien-chiet-xuat-tu-nhien-tri-viem-da-h/1730177187806873628,Health,Không,Không,4.7,30.9K,N/A,18.000,0%
1731069927719406009,"Combo 3 túpt kem bôi Nấm ngứa Viêm Da Cơ Địa Nhật Bản( TM) Hắc Lào ,Tổ Đỉa ,Á sừng ,Lang ben hiệu quả",https://www.tiktok.com/shop/vn/pdp/kem-boi-viem-da-co-the-nhat-ban-duong-am-lam-mem-da/1731069927719406009,Health,Không,Không,4.9,761,N/A,46.000,0%
1733876486363776870,Combo 20 gói Thảo Dược Ngâm Chân Túi Lọc Đông Y AICAO JING(10 gói gừng + 10 gói ngải cứu) Giúp Ngủ Ngon Giảm Mệt Mỏi Đau Nhức Tê Chân Giảm Hôi Chân Cực Hiệu Quả,https://www.tiktok.com/shop/vn/pdp/1733876486363776870,Health,Không,Không,5.0,8,N/A,10.000,0%
1734053870021215727,Miếng dán vai gáy nhức mỏi thảo mộc,https://www.tiktok.com/shop/vn/pdp/1734053870021215727,Health,Không,Không,5.0,13,N/A,19.999,0%
1731530082257634678,"Viên ngậm gừng An Khương, cay thơm đậm vị - Gừng Kỳ Sơn",https://www.tiktok.com/shop/vn/pdp/vien-ngam-gung-an-khuong-200g-giam-ho-%C4%91au-bung-kinh-ho-tro-tieu-hoa/1731530082257634678,Health,Không,Deal,4.7,61.6K,129.000₫,89.000,-31%
1733125653473559692,Combo Trào ngược Tỳ bà Giải pháp cho trào ngược ợ hơi và giảm ho nhiều mang lại cảm giác thoải mái cho người dùng,https://www.tiktok.com/shop/vn/pdp/1733125653473559692,Health,Không,Không,4.8,279,278.000₫,225.180,-19%
1731104084427901140,Dạ Dày Bao Tử Thái Lan Hành Quân Tán 25g Năm Ngọn Tháp,https://www.tiktok.com/shop/vn/pdp/da-day-bao-tu-hanh-quan-tan-thai-lan-25g-ho-tro-tieu-hoa-giam-trieu-chung-da-day/1731104084427901140,Health,Không,Không,4.3,49,N/A,139.000,0%
1732981616448800672,"Combo 60 Miếng Dán Ngải Cứu Cổ Vai Gáy - Cao Dán Ngải Cứu Chất Lượng Cao, Hỗ Trợ Giảm Đau Hiệu Quả.",https://www.tiktok.com/shop/vn/pdp/combo-60-mieng-dan-ngai-cuu-co-vai-gay-ho-tro-giam-%C4%91au/1732981616448800672,Health,Không,Không,3.8,85,46.000₫,45.000,-2%
1733695468132206484,SALE LỚN - HỘP 6 HỦ YẾN SÀO SALLANEST BỔ DƯỠNG (SET QUÀ HÀNG XUÂN BIẾU TẾT),https://www.tiktok.com/shop/vn/pdp/1733695468132206484,Health,Không,Không,5.0,63,N/A,109.999,0%
1731324247979101000,"Đai chống gù lưng nam, nữ chính hãng JUSTFIT đai định hình cơ thể chất liệu bền, thoáng khí L2",https://www.tiktok.com/shop/vn/pdp/1731324247979101000,Health,Không,Không,4.5,6.5K,199.000₫,179.000,-10%
1731502474575710548,Combo 5 gói Cao dán Hồng sâm Hàn Quốc Insam vàng 25 miếng,https://www.tiktok.com/shop/vn/pdp/combo-5-goi-cao-dan-hong-sam-han-quoc-insam-vang-25-mieng/1731502474575710548,Health,Không,Không,5.0,226,N/A,149.900,0%
1732761632617366646,[Live Daily] Thùng 48 hộp Nutifood Growplus+ đỏ - Suy Dinh Dưỡng Ít đường 180ml,https://www.tiktok.com/shop/vn/pdp/thung-48-hop-nutifood-growplus-suy-dinh-duong-180ml/1732761632617366646,Health,Không,Không,4.9,805,744.000₫,645.000,-13%
1730089207584164345,Gậy chống người già inox chống trượt hỗ trợ đi lại điều chỉnh chiều cao gậy chống quý tộc,https://www.tiktok.com/shop/vn/pdp/gay-chong-nguoi-gia-inox-chong-truot-%C4%91ieu-chinh-chieu-cao-ho-tro-an-toan-khi-di-chuyen-tay-cam-/1730089207584164345,Health,Không,Không,4.8,1.6K,N/A,180.000,0%
1729740430036273440,"Bó GÓT xỏ, băng GÓT xỏ iWin Keepa IKN401",https://www.tiktok.com/shop/vn/pdp/bang-got-iwin-keepa-ian401-co-gian-2-chieu-durable/1729740430036273440,Health,Không,Không,4.4,683,35.000₫,25.200,-28%
1731870119118538931,combo 10 chai dầu viêm xoang chai to 7ml có rễ,https://www.tiktok.com/shop/vn/pdp/combo-10-chai-dau-viem-xoang-re-to-7ml-khong-dung-cho-tre-em/1731870119118538931,Health,Không,Không,5.0,112,N/A,95.000,0%
1731385769467087026,"CAOBOI TRlNOI,TRlNGOAI dân tộc tày Vương Ngọc Thảo- FREESHIP - Shop che tên sản phẩm.",https://www.tiktok.com/shop/vn/pdp/cao-boi-tri-noi-tay-nguoi-tho-freeship-che-ten-san-pham/1731385769467087026,Health,Xu hướng,Deal,4.5,28.8K,300.000₫,175.000,-42%
1733528648859158361,"Chai Xịt Họng QUERCETIN Giúp Giảm Cảm Giác Khó Chịu Ở Cổ Họng, Khàn Giọng , Ho Khan, Ho Có Đờm, 30ml",https://www.tiktok.com/shop/vn/pdp/1733528648859158361,Health,Không,Không,5.0,24,120.000₫,75.000,-38%
1732070802295916198,Tinh Dầu Xả Chanh Chiết Xuất Thiên Nhiên 100% organic,https://www.tiktok.com/shop/vn/pdp/tinh-dau-xa-chanh-100-organic-an-toan-lanh-tinh-thoai-mai/1732070802295916198,Health,Không,Không,3.7,1.9K,180.000₫,98.000,-46%
1733190189143131507,"[2 Hộp] Canxi Hữu Cơ [Mỹ] Hộp 100 viên, Green Calcium D3K2+Magnesium, Hỗ trợ xương răng chắc khỏe, giúp giảm nguy cơ loãng xương",https://www.tiktok.com/shop/vn/pdp/1733190189143131507,Health,Không,Không,5.0,635,N/A,1.058.000,0%
1732221572464085400,"Gel mờ sẹo Fasthealz scar kids – giúp hỗ trợ làm mờ sẹo lồi, sẹo lõm, sẹo rỗ, sẹo đỏ, sẹo thâm,… cho bé và người lớn.",https://www.tiktok.com/shop/vn/pdp/gel-mo-seo-fasthealz-ho-tro-tri-seo-cho-tre-va-nguoi-lon-an-toan/1732221572464085400,Health,Không,Không,4.9,755,N/A,120.000,0%
1729668692764756108,Xịt hỗ trợ viêm mũi xoang NoseWash Spray 35ml,https://www.tiktok.com/shop/vn/pdp/xit-ho-tro-viem-mui-xoang-nosewash-spray-35ml-dung-tien-loi/1729668692764756108,Health,Không,Không,4.7,1.4K,58.000₫,53.000,-9%
